% Model:              2202_Mesh0_E1_180624.mph
% Version:            COMSOL 6.2.0.415
% Date:               Dec 2 2024, 11:18
% Dimension:          3
% Nodes:              110000
% Expressions:        1
% Description:        ElectricPotential
% Length unit:        mm
% x                       y                        z                        V (V)
-0.22727                  -0.9169000000000002      -2.6802                  0.1062837766061978
-0.18182                  -0.9169000000000002      -2.6802                  0.10636767403499965
-0.13636                  -0.9169000000000002      -2.6802                  0.10643380613142196
-0.09091                  -0.9169000000000002      -2.6802                  0.10648130342801816
-0.04545                  -0.9169000000000002      -2.6802                  0.10650923368416858
0                         -0.9169000000000002      -2.6802                  0.10651857606901136
0.04545                   -0.9169000000000002      -2.6802                  0.10650917591422554
0.09091                   -0.9169000000000002      -2.6802                  0.10648169822081954
0.13636                   -0.9169000000000002      -2.6802                  0.1064335264834627
0.18182                   -0.9169000000000002      -2.6802                  0.10636732241188217
0.22727                   -0.9169000000000002      -2.6802                  0.10628259883767154
-0.22727                  -2.7101000000000006      -2.6802                  0.08474266029218595
-0.18182                  -2.7101000000000006      -2.6802                  0.08478788396354012
-0.13636                  -2.7101000000000006      -2.6802                  0.08482322100346631
-0.09091                  -2.7101000000000006      -2.6802                  0.08484869118063451
-0.04545                  -2.7101000000000006      -2.6802                  0.08486360140329577
0                         -2.7101000000000006      -2.6802                  0.08486883995578771
0.04545                   -2.7101000000000006      -2.6802                  0.08486399086443555
0.09091                   -2.7101000000000006      -2.6802                  0.08484884879791495
0.13636                   -2.7101000000000006      -2.6802                  0.08482322646217122
0.18182                   -2.7101000000000006      -2.6802                  0.08478788566490628
0.22727                   -2.7101000000000006      -2.6802                  0.08474294706885019
-0.22727                  2.8254                   -2.6802                  0.08322701802732167
-0.18182                  2.8254                   -2.6802                  0.08327018816958416
-0.13636                  2.8254                   -2.6802                  0.08330408967060096
-0.09091                  2.8254                   -2.6802                  0.08332840215773299
-0.04545                  2.8254                   -2.6802                  0.08334262828504396
0                         2.8254                   -2.6802                  0.08334724835332029
0.04545                   2.8254                   -2.6802                  0.08334238929310883
0.09091                   2.8254                   -2.6802                  0.08332783303816661
0.13636                   2.8254                   -2.6802                  0.08330361024450027
0.18182                   2.8254                   -2.6802                  0.08327010176769341
0.22727                   2.8254                   -2.6802                  0.0832272281509002
-0.22727                  -1.3273                  -2.6802                  0.10230227571431884
-0.18182                  -1.3273                  -2.6802                  0.10237848859856057
-0.13636                  -1.3273                  -2.6802                  0.10243778835298852
-0.09091                  -1.3273                  -2.6802                  0.10248010733776346
-0.04545                  -1.3273                  -2.6802                  0.10250596341344251
0                         -1.3273                  -2.6802                  0.10251513489799909
0.04545                   -1.3273                  -2.6802                  0.10250674404516788
0.09091                   -1.3273                  -2.6802                  0.10248071107742135
0.13636                   -1.3273                  -2.6802                  0.10243798223938762
0.18182                   -1.3273                  -2.6802                  0.10237832552810933
0.22727                   -1.3273                  -2.6802                  0.10230200196301954
-0.22727                  -2.4113                  -2.6802                  0.08870656790423041
-0.18182                  -2.4113                  -2.6802                  0.08875798448088323
-0.13636                  -2.4113                  -2.6802                  0.08879838194613912
-0.09091                  -2.4113                  -2.6802                  0.08882661249364507
-0.04545                  -2.4113                  -2.6802                  0.08884360025833204
0                         -2.4113                  -2.6802                  0.08884962640674633
0.04545                   -2.4113                  -2.6802                  0.08884413411313916
0.09091                   -2.4113                  -2.6802                  0.088827131772795
0.13636                   -2.4113                  -2.6802                  0.08879840568716398
0.18182                   -2.4113                  -2.6802                  0.08875818265254096
0.22727                   -2.4113                  -2.6802                  0.08870683026379349
-0.22727                  1.7080000000000002       -2.6802                  0.09785354101099049
-0.18182                  1.7080000000000002       -2.6802                  0.09792071231763326
-0.13636                  1.7080000000000002       -2.6802                  0.09797306785300741
-0.09091                  1.7080000000000002       -2.6802                  0.09801058955350292
-0.04545                  1.7080000000000002       -2.6802                  0.0980334331041175
0                         1.7080000000000002       -2.6802                  0.0980412688833638
0.04545                   1.7080000000000002       -2.6802                  0.09803363359617097
0.09091                   1.7080000000000002       -2.6802                  0.09801096760190844
0.13636                   1.7080000000000002       -2.6802                  0.09797328436635064
0.18182                   1.7080000000000002       -2.6802                  0.09792082661208
0.22727                   1.7080000000000002       -2.6802                  0.09785344211081018
-0.22727                  1.6173                   -2.6802                  0.09896289204059353
-0.18182                  1.6173                   -2.6802                  0.09903219345973818
-0.13636                  1.6173                   -2.6802                  0.09908575178539451
-0.09091                  1.6173                   -2.6802                  0.09912439851590996
-0.04545                  1.6173                   -2.6802                  0.09914767059717182
0                         1.6173                   -2.6802                  0.099155665884413
0.04545                   1.6173                   -2.6802                  0.09914809697881186
0.09091                   1.6173                   -2.6802                  0.09912516864654379
0.13636                   1.6173                   -2.6802                  0.09908633333345927
0.18182                   1.6173                   -2.6802                  0.09903175501925292
0.22727                   1.6173                   -2.6802                  0.09896239854500864
-0.22727                  -1.8631                  -2.6802                  0.09590394605350848
-0.18182                  -1.8631                  -2.6802                  0.09596769156430336
-0.13636                  -1.8631                  -2.6802                  0.09601737335251988
-0.09091                  -1.8631                  -2.6802                  0.09605255742944181
-0.04545                  -1.8631                  -2.6802                  0.09607399133698016
0                         -1.8631                  -2.6802                  0.09608060769555656
0.04545                   -1.8631                  -2.6802                  0.09607351440557423
0.09091                   -1.8631                  -2.6802                  0.09605268559335338
0.13636                   -1.8631                  -2.6802                  0.09601715647350083
0.18182                   -1.8631                  -2.6802                  0.09596704479759291
0.22727                   -1.8631                  -2.6802                  0.0959037339106051
-0.22727                  -2.6774                  -2.6802                  0.08517422011184081
-0.18182                  -2.6774                  -2.6802                  0.08522028579092542
-0.13636                  -2.6774                  -2.6802                  0.0852562329725789
-0.09091                  -2.6774                  -2.6802                  0.08528173709796096
-0.04545                  -2.6774                  -2.6802                  0.08529701277889389
0                         -2.6774                  -2.6802                  0.08530233362954291
0.04545                   -2.6774                  -2.6802                  0.08529744149272822
0.09091                   -2.6774                  -2.6802                  0.08528219420316745
0.13636                   -2.6774                  -2.6802                  0.08525621282975308
0.18182                   -2.6774                  -2.6802                  0.08522028946477371
0.22727                   -2.6774                  -2.6802                  0.08517476930578899
-0.22727                  -2.5168                  -2.6802                  0.08730406424930423
-0.18182                  -2.5168                  -2.6802                  0.08735292419890818
-0.13636                  -2.5168                  -2.6802                  0.08739137968127023
-0.09091                  -2.5168                  -2.6802                  0.08741844341305058
-0.04545                  -2.5168                  -2.6802                  0.08743463291408808
0                         -2.5168                  -2.6802                  0.08744036473860176
0.04545                   -2.5168                  -2.6802                  0.08743454684208725
0.09091                   -2.5168                  -2.6802                  0.08741805780644239
0.13636                   -2.5168                  -2.6802                  0.08739076900240672
0.18182                   -2.5168                  -2.6802                  0.08735287467217673
0.22727                   -2.5168                  -2.6802                  0.0873038934374598
-0.22727                  -2.5799                  -2.6802                  0.08646558333066559
-0.18182                  -2.5799                  -2.6802                  0.08651363572341765
-0.13636                  -2.5799                  -2.6802                  0.08655086967961872
-0.09091                  -2.5799                  -2.6802                  0.08657760498807177
-0.04545                  -2.5799                  -2.6802                  0.08659342352658385
0                         -2.5799                  -2.6802                  0.08659852465562376
0.04545                   -2.5799                  -2.6802                  0.08659359418746043
0.09091                   -2.5799                  -2.6802                  0.08657771945113422
0.13636                   -2.5799                  -2.6802                  0.0865509984876146
0.18182                   -2.5799                  -2.6802                  0.0865136179596353
0.22727                   -2.5799                  -2.6802                  0.0864654750080668
-0.22727                  1.669                    -2.6802                  0.09833384002364241
-0.18182                  1.669                    -2.6802                  0.09840168984982553
-0.13636                  1.669                    -2.6802                  0.09845443432120751
-0.09091                  1.669                    -2.6802                  0.09849286758936729
-0.04545                  1.669                    -2.6802                  0.098515896851123
0                         1.669                    -2.6802                  0.09852380396802544
0.04545                   1.669                    -2.6802                  0.09851600210759226
0.09091                   1.669                    -2.6802                  0.09849296982033101
0.13636                   1.669                    -2.6802                  0.09845515208182799
0.18182                   1.669                    -2.6802                  0.09840182735356139
0.22727                   1.669                    -2.6802                  0.09833348297971506
-0.22727                  0.96807                  -2.6802                  0.10584608922543241
-0.18182                  0.96807                  -2.6802                  0.10592973531373842
-0.13636                  0.96807                  -2.6802                  0.1059945834213479
-0.09091                  0.96807                  -2.6802                  0.10604157446924212
-0.04545                  0.96807                  -2.6802                  0.10606993122267272
0                         0.96807                  -2.6802                  0.10607917684870462
0.04545                   0.96807                  -2.6802                  0.10607024867551945
0.09091                   0.96807                  -2.6802                  0.10604236530653152
0.13636                   0.96807                  -2.6802                  0.105995439948964
0.18182                   0.96807                  -2.6802                  0.10592975346634331
0.22727                   0.96807                  -2.6802                  0.10584533815111871
-0.22727                  0.8766400000000001       -2.6802                  0.10661373301141636
-0.18182                  0.8766400000000001       -2.6802                  0.10669917166489563
-0.13636                  0.8766400000000001       -2.6802                  0.10676687130978887
-0.09091                  0.8766400000000001       -2.6802                  0.10681432826709972
-0.04545                  0.8766400000000001       -2.6802                  0.10684291161255186
0                         0.8766400000000001       -2.6802                  0.10685241980136331
0.04545                   0.8766400000000001       -2.6802                  0.10684205957737124
0.09091                   0.8766400000000001       -2.6802                  0.1068134257045863
0.13636                   0.8766400000000001       -2.6802                  0.10676602840590332
0.18182                   0.8766400000000001       -2.6802                  0.10669983061721106
0.22727                   0.8766400000000001       -2.6802                  0.10661470722951881
-0.22727                  2.9779                   -2.6802                  0.08124417670371868
-0.18182                  2.9779                   -2.6802                  0.0812844450674381
-0.13636                  2.9779                   -2.6802                  0.08131587523213757
-0.09091                  2.9779                   -2.6802                  0.08133820013665548
-0.04545                  2.9779                   -2.6802                  0.08135172460299672
0                         2.9779                   -2.6802                  0.08135636706763803
0.04545                   2.9779                   -2.6802                  0.08135193549742072
0.09091                   2.9779                   -2.6802                  0.08133844173412273
0.13636                   2.9779                   -2.6802                  0.08131610477539633
0.18182                   2.9779                   -2.6802                  0.08128477053053462
0.22727                   2.9779                   -2.6802                  0.0812444064756818
-0.22727                  -1.812                   -2.6802                  0.09655288688701133
-0.18182                  -1.812                   -2.6802                  0.09661776441643033
-0.13636                  -1.812                   -2.6802                  0.09666829759942815
-0.09091                  -1.812                   -2.6802                  0.09670472698504018
-0.04545                  -1.812                   -2.6802                  0.09672613528930392
0                         -1.812                   -2.6802                  0.0967335853074946
0.04545                   -1.812                   -2.6802                  0.09672611210316916
0.09091                   -1.812                   -2.6802                  0.09670428286931004
0.13636                   -1.812                   -2.6802                  0.09666848637593506
0.18182                   -1.812                   -2.6802                  0.09661750747569098
0.22727                   -1.812                   -2.6802                  0.09655252323168718
-0.22727                  -2.639                   -2.6802                  0.08568209407990052
-0.18182                  -2.639                   -2.6802                  0.08572913451889806
-0.13636                  -2.639                   -2.6802                  0.08576563120263776
-0.09091                  -2.639                   -2.6802                  0.08579159040856114
-0.04545                  -2.639                   -2.6802                  0.08580687509740631
0                         -2.639                   -2.6802                  0.08581217845069634
0.04545                   -2.639                   -2.6802                  0.08580723576508166
0.09091                   -2.639                   -2.6802                  0.08579187734866546
0.13636                   -2.639                   -2.6802                  0.0857656676042935
0.18182                   -2.639                   -2.6802                  0.08572904287904234
0.22727                   -2.639                   -2.6802                  0.08568267420822137
-0.22727                  0.515                    -2.6802                  0.10900175383940316
-0.18182                  0.515                    -2.6802                  0.10909426073031468
-0.13636                  0.515                    -2.6802                  0.10916475944713198
-0.09091                  0.515                    -2.6802                  0.1092153392714466
-0.04545                  0.515                    -2.6802                  0.10924627421322446
0                         0.515                    -2.6802                  0.1092562689422345
0.04545                   0.515                    -2.6802                  0.10924504882192546
0.09091                   0.515                    -2.6802                  0.10921463556180863
0.13636                   0.515                    -2.6802                  0.10916432968526077
0.18182                   0.515                    -2.6802                  0.10909321398126225
0.22727                   0.515                    -2.6802                  0.10900210681287163
-0.22727                  -2.3788                  -2.6802                  0.08913918163908081
-0.18182                  -2.3788                  -2.6802                  0.08919137590544671
-0.13636                  -2.3788                  -2.6802                  0.08923245653154466
-0.09091                  -2.3788                  -2.6802                  0.08926113072412706
-0.04545                  -2.3788                  -2.6802                  0.08927808273582355
0                         -2.3788                  -2.6802                  0.08928408149904446
0.04545                   -2.3788                  -2.6802                  0.08927851650452304
0.09091                   -2.3788                  -2.6802                  0.08926142276850726
0.13636                   -2.3788                  -2.6802                  0.08923221460864104
0.18182                   -2.3788                  -2.6802                  0.08919157305061808
0.22727                   -2.3788                  -2.6802                  0.0891394620755657
-0.22727                  0.22627000000000003      -2.6802                  0.11006384353839682
-0.18182                  0.22627000000000003      -2.6802                  0.11015718712687995
-0.13636                  0.22627000000000003      -2.6802                  0.1102305680958947
-0.09091                  0.22627000000000003      -2.6802                  0.11028210689732697
-0.04545                  0.22627000000000003      -2.6802                  0.11031288487880195
0                         0.22627000000000003      -2.6802                  0.11032419267863704
0.04545                   0.22627000000000003      -2.6802                  0.11031497376638102
0.09091                   0.22627000000000003      -2.6802                  0.11028419024517297
0.13636                   0.22627000000000003      -2.6802                  0.11023134240732527
0.18182                   0.22627000000000003      -2.6802                  0.11015696338013761
0.22727                   0.22627000000000003      -2.6802                  0.11006362860444678
-0.22727                  2.6416                   -2.6802                  0.08564706808706167
-0.18182                  2.6416                   -2.6802                  0.08569372501240123
-0.13636                  2.6416                   -2.6802                  0.0857305553755114
-0.09091                  2.6416                   -2.6802                  0.08575696848087172
-0.04545                  2.6416                   -2.6802                  0.08577244637507611
0                         2.6416                   -2.6802                  0.08577752290666237
0.04545                   2.6416                   -2.6802                  0.08577229411637471
0.09091                   2.6416                   -2.6802                  0.08575649335821559
0.13636                   2.6416                   -2.6802                  0.08573064202814083
0.18182                   2.6416                   -2.6802                  0.08569429431233382
0.22727                   2.6416                   -2.6802                  0.08564757995876991
-0.22727                  -0.8272                  -2.6802                  0.10700260253818714
-0.18182                  -0.8272                  -2.6802                  0.10708918661208129
-0.13636                  -0.8272                  -2.6802                  0.10715737467645195
-0.09091                  -0.8272                  -2.6802                  0.10720590146461806
-0.04545                  -0.8272                  -2.6802                  0.10723490353278954
0                         -0.8272                  -2.6802                  0.10724385749645002
0.04545                   -0.8272                  -2.6802                  0.1072345918954241
0.09091                   -0.8272                  -2.6802                  0.10720586969431208
0.13636                   -0.8272                  -2.6802                  0.10715726252253041
0.18182                   -0.8272                  -2.6802                  0.10708931557643492
0.22727                   -0.8272                  -2.6802                  0.10700280064515422
-0.22727                  -1.903                   -2.6802                  0.09539273914342106
-0.18182                  -1.903                   -2.6802                  0.09545561257770079
-0.13636                  -1.903                   -2.6802                  0.09550489563113682
-0.09091                  -1.903                   -2.6802                  0.09554012495872025
-0.04545                  -1.903                   -2.6802                  0.09556102523123669
0                         -1.903                   -2.6802                  0.09556765658014232
0.04545                   -1.903                   -2.6802                  0.09556041603045097
0.09091                   -1.903                   -2.6802                  0.09553978535583241
0.13636                   -1.903                   -2.6802                  0.09550476123044051
0.18182                   -1.903                   -2.6802                  0.0954555990415644
0.22727                   -1.903                   -2.6802                  0.09539307679924403
-0.22727                  2.1077                   -2.6802                  0.09272976332415454
-0.18182                  2.1077                   -2.6802                  0.09278763206610281
-0.13636                  2.1077                   -2.6802                  0.09283319673326826
-0.09091                  2.1077                   -2.6802                  0.0928659711779747
-0.04545                  2.1077                   -2.6802                  0.09288541808451663
0                         2.1077                   -2.6802                  0.09289209249842667
0.04545                   2.1077                   -2.6802                  0.09288546122442552
0.09091                   2.1077                   -2.6802                  0.09286600702926721
0.13636                   2.1077                   -2.6802                  0.09283380848291418
0.18182                   2.1077                   -2.6802                  0.09278863027073847
0.22727                   2.1077                   -2.6802                  0.09273071004638318
-0.22727                  2.8715                   -2.6802                  0.08262478329239971
-0.18182                  2.8715                   -2.6802                  0.08266709685624103
-0.13636                  2.8715                   -2.6802                  0.08270009522590947
-0.09091                  2.8715                   -2.6802                  0.08272359624392307
-0.04545                  2.8715                   -2.6802                  0.08273773085018235
0                         2.8715                   -2.6802                  0.08274250756100267
0.04545                   2.8715                   -2.6802                  0.08273793993012789
0.09091                   2.8715                   -2.6802                  0.08272370182512963
0.13636                   2.8715                   -2.6802                  0.08270005117152207
0.18182                   2.8715                   -2.6802                  0.08266726857739921
0.22727                   2.8715                   -2.6802                  0.08262480156975356
-0.22727                  1.4983                   -2.6802                  0.10037433400611181
-0.18182                  1.4983                   -2.6802                  0.1004468825222892
-0.13636                  1.4983                   -2.6802                  0.1005031716882545
-0.09091                  1.4983                   -2.6802                  0.10054388354399861
-0.04545                  1.4983                   -2.6802                  0.10056776298764525
0                         1.4983                   -2.6802                  0.10057515554462948
0.04545                   1.4983                   -2.6802                  0.10056747941009873
0.09091                   1.4983                   -2.6802                  0.10054377914343768
0.13636                   1.4983                   -2.6802                  0.10050361368608413
0.18182                   1.4983                   -2.6802                  0.10044698061109854
0.22727                   1.4983                   -2.6802                  0.10037458386470766
-0.22727                  -2.9724                  -2.6802                  0.0813156331115104
-0.18182                  -2.9724                  -2.6802                  0.08135591748954246
-0.13636                  -2.9724                  -2.6802                  0.08138726991605909
-0.09091                  -2.9724                  -2.6802                  0.08140990749795807
-0.04545                  -2.9724                  -2.6802                  0.0814234934627183
0                         -2.9724                  -2.6802                  0.08142798271225196
0.04545                   -2.9724                  -2.6802                  0.08142343791688529
0.09091                   -2.9724                  -2.6802                  0.08140999608592514
0.13636                   -2.9724                  -2.6802                  0.08138761059778404
0.18182                   -2.9724                  -2.6802                  0.08135605428747388
0.22727                   -2.9724                  -2.6802                  0.08131566483543272
-0.22727                  0.08396                  -2.6802                  0.11028661719843483
-0.18182                  0.08396                  -2.6802                  0.11038070012584966
-0.13636                  0.08396                  -2.6802                  0.11045402113797455
-0.09091                  0.08396                  -2.6802                  0.11050738232661486
-0.04545                  0.08396                  -2.6802                  0.11053929108107802
0                         0.08396                  -2.6802                  0.1105499992849388
0.04545                   0.08396                  -2.6802                  0.11053895614308301
0.09091                   0.08396                  -2.6802                  0.11050692070793795
0.13636                   0.08396                  -2.6802                  0.11045515382468091
0.18182                   0.08396                  -2.6802                  0.11038212785968629
0.22727                   0.08396                  -2.6802                  0.11028780939333124
-0.22727                  1.2218                   -2.6802                  0.10342100313724033
-0.18182                  1.2218                   -2.6802                  0.1034996646797336
-0.13636                  1.2218                   -2.6802                  0.10356107739704003
-0.09091                  1.2218                   -2.6802                  0.10360466254855231
-0.04545                  1.2218                   -2.6802                  0.10363063023270723
0                         1.2218                   -2.6802                  0.10364022807649245
0.04545                   1.2218                   -2.6802                  0.10363183433074266
0.09091                   1.2218                   -2.6802                  0.10360508101459989
0.13636                   1.2218                   -2.6802                  0.10356130851664738
0.18182                   1.2218                   -2.6802                  0.10349958804783438
0.22727                   1.2218                   -2.6802                  0.1034209337585498
-0.22727                  2.209                    -2.6802                  0.09139361510624097
-0.18182                  2.209                    -2.6802                  0.09144959686489414
-0.13636                  2.209                    -2.6802                  0.09149316797768513
-0.09091                  2.209                    -2.6802                  0.09152395422823954
-0.04545                  2.209                    -2.6802                  0.09154279039722063
0                         2.209                    -2.6802                  0.09154898626287333
0.04545                   2.209                    -2.6802                  0.0915428200580595
0.09091                   2.209                    -2.6802                  0.09152418996550397
0.13636                   2.209                    -2.6802                  0.09149321089605401
0.18182                   2.209                    -2.6802                  0.09145018076250225
0.22727                   2.209                    -2.6802                  0.09139419039613612
-0.22727                  -1.0161                  -2.6802                  0.10541879057880475
-0.18182                  -1.0161                  -2.6802                  0.10550108740234512
-0.13636                  -1.0161                  -2.6802                  0.1055654078698342
-0.09091                  -1.0161                  -2.6802                  0.1056124083208494
-0.04545                  -1.0161                  -2.6802                  0.10564043642037152
0                         -1.0161                  -2.6802                  0.10565033271466165
0.04545                   -1.0161                  -2.6802                  0.10564177012822579
0.09091                   -1.0161                  -2.6802                  0.10561317387628599
0.13636                   -1.0161                  -2.6802                  0.1055667542675112
0.18182                   -1.0161                  -2.6802                  0.10550107281487205
0.22727                   -1.0161                  -2.6802                  0.10541784689296414
-0.22727                  -2.92                    -2.6802                  0.08199425800339853
-0.18182                  -2.92                    -2.6802                  0.0820357818739331
-0.13636                  -2.92                    -2.6802                  0.08206801747511386
-0.09091                  -2.92                    -2.6802                  0.08209096065578299
-0.04545                  -2.92                    -2.6802                  0.08210476780506941
0                         -2.92                    -2.6802                  0.08210943555222883
0.04545                   -2.92                    -2.6802                  0.08210496793945966
0.09091                   -2.92                    -2.6802                  0.08209088425368372
0.13636                   -2.92                    -2.6802                  0.08206800414772267
0.18182                   -2.92                    -2.6802                  0.08203566721820227
0.22727                   -2.92                    -2.6802                  0.08199436770164786
-0.22727                  2.1469                   -2.6802                  0.09221397291679927
-0.18182                  2.1469                   -2.6802                  0.09227091491667927
-0.13636                  2.1469                   -2.6802                  0.09231560287922026
-0.09091                  2.1469                   -2.6802                  0.09234790442011333
-0.04545                  2.1469                   -2.6802                  0.09236717040393294
0                         2.1469                   -2.6802                  0.09237342283130479
0.04545                   2.1469                   -2.6802                  0.09236712840144748
0.09091                   2.1469                   -2.6802                  0.09234805202649389
0.13636                   2.1469                   -2.6802                  0.09231610562729024
0.18182                   2.1469                   -2.6802                  0.09227157825361443
0.22727                   2.1469                   -2.6802                  0.09221446304351755
-0.22727                  0.31498                  -2.6802                  0.10982282311148373
-0.18182                  0.31498                  -2.6802                  0.10991641258614156
-0.13636                  0.31498                  -2.6802                  0.10998967073766774
-0.09091                  0.31498                  -2.6802                  0.11004172876811995
-0.04545                  0.31498                  -2.6802                  0.11007151733575685
0                         0.31498                  -2.6802                  0.11008163010510282
0.04545                   0.31498                  -2.6802                  0.11007203148621682
0.09091                   0.31498                  -2.6802                  0.11004119300307744
0.13636                   0.31498                  -2.6802                  0.10998811146657748
0.18182                   0.31498                  -2.6802                  0.10991497651504195
0.22727                   0.31498                  -2.6802                  0.10982267743994156
-0.22727                  2.0773                   -2.6802                  0.09312898624851523
-0.18182                  2.0773                   -2.6802                  0.09318757910549103
-0.13636                  2.0773                   -2.6802                  0.09323348003087899
-0.09091                  2.0773                   -2.6802                  0.09326665935686626
-0.04545                  2.0773                   -2.6802                  0.09328651775542647
0                         2.0773                   -2.6802                  0.0932928137934417
0.04545                   2.0773                   -2.6802                  0.09328606393896996
0.09091                   2.0773                   -2.6802                  0.09326674485193899
0.13636                   2.0773                   -2.6802                  0.09323417221964972
0.18182                   2.0773                   -2.6802                  0.09318833170871056
0.22727                   2.0773                   -2.6802                  0.09312961101225839
-0.22727                  -1.1934                  -2.6802                  0.10371272020000301
-0.18182                  -1.1934                  -2.6802                  0.10379156164579119
-0.13636                  -1.1934                  -2.6802                  0.10385309958923954
-0.09091                  -1.1934                  -2.6802                  0.1038977405049402
-0.04545                  -1.1934                  -2.6802                  0.10392491559858899
0                         -1.1934                  -2.6802                  0.10393379169696211
0.04545                   -1.1934                  -2.6802                  0.1039241993108789
0.09091                   -1.1934                  -2.6802                  0.10389679620438348
0.13636                   -1.1934                  -2.6802                  0.10385290297649677
0.18182                   -1.1934                  -2.6802                  0.10379240420978614
0.22727                   -1.1934                  -2.6802                  0.10371315533671531
-0.22727                  2.6106                   -2.6802                  0.08605779843447123
-0.18182                  2.6106                   -2.6802                  0.08610520355187569
-0.13636                  2.6106                   -2.6802                  0.08614240234995939
-0.09091                  2.6106                   -2.6802                  0.08616901909705507
-0.04545                  2.6106                   -2.6802                  0.08618456987160077
0                         2.6106                   -2.6802                  0.08618973011723524
0.04545                   2.6106                   -2.6802                  0.08618440258383266
0.09091                   2.6106                   -2.6802                  0.08616825603367513
0.13636                   2.6106                   -2.6802                  0.08614212401882901
0.18182                   2.6106                   -2.6802                  0.08610555195771377
0.22727                   2.6106                   -2.6802                  0.08605822649913715
-0.22727                  1.6787000000000003       -2.6802                  0.0982148288914348
-0.18182                  1.6787000000000003       -2.6802                  0.09828250059476433
-0.13636                  1.6787000000000003       -2.6802                  0.09833514273874781
-0.09091                  1.6787000000000003       -2.6802                  0.09837335138168452
-0.04545                  1.6787000000000003       -2.6802                  0.09839637215988659
0                         1.6787000000000003       -2.6802                  0.09840425793581632
0.04545                   1.6787000000000003       -2.6802                  0.09839649750513778
0.09091                   1.6787000000000003       -2.6802                  0.09837370369879071
0.13636                   1.6787000000000003       -2.6802                  0.09833563676457704
0.18182                   1.6787000000000003       -2.6802                  0.0982826143715977
0.22727                   1.6787000000000003       -2.6802                  0.09821445825923263
-0.22727                  1.7859                   -2.6802                  0.09688110102069157
-0.18182                  1.7859                   -2.6802                  0.09694701918344367
-0.13636                  1.7859                   -2.6802                  0.09699793987209349
-0.09091                  1.7859                   -2.6802                  0.09703429037267196
-0.04545                  1.7859                   -2.6802                  0.09705615225770706
0                         1.7859                   -2.6802                  0.09706335569600566
0.04545                   1.7859                   -2.6802                  0.09705647581253345
0.09091                   1.7859                   -2.6802                  0.09703455471832584
0.13636                   1.7859                   -2.6802                  0.09699765880801611
0.18182                   1.7859                   -2.6802                  0.09694685586041246
0.22727                   1.7859                   -2.6802                  0.0968818992155128
-0.22727                  -2.2770000000000006      -2.6802                  0.09049256919109991
-0.18182                  -2.2770000000000006      -2.6802                  0.09054760614303424
-0.13636                  -2.2770000000000006      -2.6802                  0.09058965545801843
-0.09091                  -2.2770000000000006      -2.6802                  0.09061941422398032
-0.04545                  -2.2770000000000006      -2.6802                  0.09063817965492935
0                         -2.2770000000000006      -2.6802                  0.09064446629702613
0.04545                   -2.2770000000000006      -2.6802                  0.09063781183922183
0.09091                   -2.2770000000000006      -2.6802                  0.09061975896899499
0.13636                   -2.2770000000000006      -2.6802                  0.09058946532792986
0.18182                   -2.2770000000000006      -2.6802                  0.09054716525411384
0.22727                   -2.2770000000000006      -2.6802                  0.09049309923090666
-0.22727                  -2.0686                  -2.6802                  0.09324342403287232
-0.18182                  -2.0686                  -2.6802                  0.09330252518445288
-0.13636                  -2.0686                  -2.6802                  0.09334837835358765
-0.09091                  -2.0686                  -2.6802                  0.09338119458241417
-0.04545                  -2.0686                  -2.6802                  0.09340101248381028
0                         -2.0686                  -2.6802                  0.09340793078128469
0.04545                   -2.0686                  -2.6802                  0.09340128066309714
0.09091                   -2.0686                  -2.6802                  0.09338157811147915
0.13636                   -2.0686                  -2.6802                  0.09334908631213275
0.18182                   -2.0686                  -2.6802                  0.09330337760800647
0.22727                   -2.0686                  -2.6802                  0.0932444317430773
-0.22727                  1.9642000000000002       -2.6802                  0.09460450645280119
-0.18182                  1.9642000000000002       -2.6802                  0.09466605471676
-0.13636                  1.9642000000000002       -2.6802                  0.09471362952271926
-0.09091                  1.9642000000000002       -2.6802                  0.09474841212317262
-0.04545                  1.9642000000000002       -2.6802                  0.09476885745409641
0                         1.9642000000000002       -2.6802                  0.09477495772289807
0.04545                   1.9642000000000002       -2.6802                  0.09476781847085618
0.09091                   1.9642000000000002       -2.6802                  0.09474752871466886
0.13636                   1.9642000000000002       -2.6802                  0.09471350827121765
0.18182                   1.9642000000000002       -2.6802                  0.09466574217001036
0.22727                   1.9642000000000002       -2.6802                  0.09460432617419068
-0.22727                  -2.0177                  -2.6802                  0.09390830092639461
-0.18182                  -2.0177                  -2.6802                  0.09396874695508681
-0.13636                  -2.0177                  -2.6802                  0.0940162345941586
-0.09091                  -2.0177                  -2.6802                  0.09404947488867436
-0.04545                  -2.0177                  -2.6802                  0.09406946581438627
0                         -2.0177                  -2.6802                  0.09407621608215923
0.04545                   -2.0177                  -2.6802                  0.09406937215725422
0.09091                   -2.0177                  -2.6802                  0.09404916565141681
